name,price,engineSize,year,mileage,fuelType,priceToEngineSizeRatio,link
Volkswagen Passat B6,18000,1900,2008,234000,Diesel,9474,otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-b6-kombi-2008-trendline-1-9-tdi-ID6BKfGn.html
Škoda Octavia II,18800,1986,2009,284000,Diesel,9466,otomoto.pl/oferta/skoda-octavia-ID6BPcVr.html
Ford Mondeo Mk4,18900,1997,2010,203000,Diesel,9464,otomoto.pl/oferta/ford-mondeo-bogata-wersja-navi-klimatronik-zarejestrowany-ID6BPjfX.html
Citroën C5 II,18900,2000,2008,208000,Diesel,9450,otomoto.pl/oferta/citroen-c5-sprzedam-citroen-c5-nawigacja-2-0l-ID6BPcj5.html
Ford Mondeo Mk4,18900,2000,2007,223949,Diesel,9450,otomoto.pl/oferta/ford-mondeo-titanium2-0tdci-140kmalcantaraconverskeylessalufelgigwarancja-ID6BPc5T.html
BMW Seria 3 E90,18900,2000,2007,250000,Diesel,9450,otomoto.pl/oferta/bmw-seria-3-bmw-3-e90-2007r-skory-navi-panorama-2-0-d-ID6BOCfL.html
Toyota RAV4 II,18900,2000,2004,197000,Diesel,9450,otomoto.pl/oferta/toyota-rav4-lift-2-0-d4d-116km-4x4-klimatronic-szyber-serwis-do-konca-oplacona-ID6BOFKx.html
Hyundai Tucson I,18900,2000,2006,123000,Benzyna,9450,otomoto.pl/oferta/hyundai-tucson-2-016v-ben-141km-skory-klimatronik-orurowanie-123tkm-gwarancja-ID6BPbL0.html
BMW Seria 3 E90,18900,2000,2006,250000,Benzyna,9450,otomoto.pl/oferta/bmw-seria-3-2-0-benzyna-129km-nawigacja-dvd-android-klimatyzacja-alufelgi-ID6BPjvd.html
Mercedes-Benz Klasa C W203,18900,2000,2005,325400,Benzyna+LPG,9450,otomoto.pl/oferta/mercedes-benz-klasa-c-lift-pelen-pakiet-amg-2-3-kompresor-instalacja-gazowa-zamiana-ID6BOgQC.html
Volkswagen Sharan I,17900,1896,2005,232201,Diesel,9441,otomoto.pl/oferta/volkswagen-sharan-1-9-tdi-131-ps-family-duza-navi-7-foteli-piekny-ID6BPc3H.html
BMW Seria 3 E90,18800,1995,2006,281650,Diesel,9424,otomoto.pl/oferta/bmw-seria-3-bmw-e91-320d-super-stan-polecam-ID6BODpM.html
Audi S8 D3,49000,5200,2007,220000,Benzyna,9423,otomoto.pl/oferta/audi-s8-5-2-benzyna-v10-450km-piekne-bezwypadkowe-ID6BOou6.html
Volkswagen Passat B6,17900,1900,2007,258000,Diesel,9421,otomoto.pl/oferta/volkswagen-passat-2007-mega-opcja-dvd-1-9tdi-bezwypadkowy-101-serwisowany-ID6BPcfH.html
Alfa Romeo 159,17900,1900,2007,259928,Benzyna,9421,otomoto.pl/oferta/alfa-romeo-159-alfa-romeo-159-1-9-benzyna-160-km-doskonaly-stan-ID6BFIGT.html
Seat Altea XL,17900,1900,2007,189000,Diesel,9421,otomoto.pl/oferta/seat-altea-xl-1-9-diesel-bogata-wersja-wzorowy-stan-prosto-z-niemiec-ID6BPc6g.html
Audi A4 B7,17900,1900,2005,235600,Diesel,9421,otomoto.pl/oferta/audi-a4-audi-a4-1-9tdi-115ps-klimatron-alu-oplacona-ID6BLY0j.html
Toyota Avensis II,16900,1794,2006,230250,Benzyna,9420,otomoto.pl/oferta/toyota-avensis-avensis-produkcja-2006-pierwsza-rej-2007-salon-pl-pelna-opcja-ID6BPbSm.html
Kia Ceed I,14900,1582,2007,170134,Diesel,9418,otomoto.pl/oferta/kia-ceed-klimatronic-multifunkcja-serwis-bez-dwumasy-i-dpfu-ID6BDQLv.html
Opel Zafira B,16900,1796,2006,245000,Benzyna,9410,otomoto.pl/oferta/opel-zafira-ID6BPcGV.html
Opel Meriva I,16900,1800,2008,98000,Benzyna,9389,otomoto.pl/oferta/opel-meriva-1-8i-automat-serwis-aso-klimatronik-aux-tempomat-bardzo-zadbany-ID6BPcL3.html
Chevrolet Lacetti,15000,1600,2010,145000,Benzyna,9375,otomoto.pl/oferta/chevrolet-lacetti-ID6BPjfh.html
Opel Signum,17800,1900,2008,169736,Diesel,9368,otomoto.pl/oferta/opel-signum-1-9-cdti-150km-lift-skora-alu-serwisowany-oplacony-gwarancja-ID6BMGjp.html
Toyota Avensis II,16850,1800,2004,207000,Benzyna,9361,otomoto.pl/oferta/toyota-avensis-1-8-129km-klimatr-2str-pdc-grzane-fot-led-3-klucz-pelen-serwis-ID6BJIes.html
Audi A6 Allroad C6,29900,3200,2006,220000,Benzyna,9344,otomoto.pl/oferta/audi-a6-allroad-zarejestrowane-3-2-benzyna-stan-perfekcyjjny-ID6BOFu6.html
Škoda Octavia I,14900,1595,2007,249000,Benzyna+LPG,9342,otomoto.pl/oferta/skoda-octavia-1-6-mpi-gaz-sekwencja-ID6Bz4gD.html
Audi A3 8P,14900,1595,2003,147000,Benzyna,9342,otomoto.pl/oferta/audi-a3-pieknaprzebieg-147-000-ID6BPcMG.html
Peugeot 308 T7,14900,1596,2008,198000,Benzyna,9336,otomoto.pl/oferta/peugeot-308-bezwypadkowy-8xkola-oplacony-ID6BOD17.html
Opel Corsa B,11200,1200,2007,160000,Benzyna,9333,otomoto.pl/oferta/opel-corsa-1-2-benzyna-ID6BPeEI.html
Ford C-MAX I,14900,1598,2008,196000,Diesel,9324,otomoto.pl/oferta/ford-c-max-ID6BwkwN.html
Alfa Romeo Mito,14900,1600,2008,215000,Diesel,9313,otomoto.pl/oferta/alfa-romeo-mito-1-6-jtdm-2-komplety-opon-stan-zuzycia20-10-stacja-multi-lcd-okazja-ID6BB427.html
Volvo S40 II,14900,1600,2005,198000,Benzyna,9313,otomoto.pl/oferta/volvo-s40-benzyna-perfekcyjny-stan-100-bezwypadkowy-ID6BP895.html
Renault Twingo II,13950,1500,2013,128123,Diesel,9300,otomoto.pl/oferta/renault-twingo-atrakcyjny-wyglad-sprowadzony-z-niemiec-stan-wzorowy-2013-ID6BDOFg.html
BMW Seria 5 E60,27900,3000,2008,250000,Diesel,9300,otomoto.pl/oferta/bmw-seria-5-lift-3-0-xdrive-manual-skory-bixenon-ID6BP9e7.html
Opel Zafira B,16700,1796,2009,189000,Benzyna,9298,otomoto.pl/oferta/opel-zafira-1-8-benzyna-klima-7-miejsc-zadbany-gwarancja-bezwypadkowy-top-ID6AHW0G.html
Peugeot 207,12999,1400,2009,132200,Benzyna,9285,otomoto.pl/oferta/peugeot-207-bezwypadek-od-1-wlasciciela-100-ps-super-stan-benzyna-ID6BPjkx.html
Nissan Note I,13900,1500,2008,169000,Diesel,9267,otomoto.pl/oferta/nissan-note-1-5-dci-86km-klimatyzacja-elektryka-zobacz-opis-mozliwa-zamiana-ID6BPfmZ.html
Toyota Avensis II,18500,1998,2007,181035,Diesel,9259,otomoto.pl/oferta/toyota-avensis-bogate-wyposazenie-navigacja-xenon-2-komplety-kol-podgrzewane-fotele-ID6BPcdl.html
Toyota Avensis II,18500,1998,2008,228000,Diesel,9259,otomoto.pl/oferta/toyota-avensis-avensis-2-0-d-4d-126-ps-xenon-webasto-navi-lift-serwis-ID6zuwLT.html
Audi A3 8P,18500,1998,2004,207000,Benzyna,9259,otomoto.pl/oferta/audi-a3-oferta-prywatna-tiptronic-lopatki-xenon-pdc-przebieg-oryginal-ID6BOnJV.html
Fiat Grande Punto,11500,1242,2007,94720,Benzyna,9259,otomoto.pl/oferta/fiat-grande-punto-1-2-i-salon-polska-1-wlasciciel-ID6BM3Gq.html
Subaru OUTBACK III,18500,2000,2008,237000,Diesel,9250,otomoto.pl/oferta/subaru-outback-subaru-outback-doinwestowany-ID6BOnsw.html
BMW Seria 3 E90,18500,2000,2007,229000,Diesel,9250,otomoto.pl/oferta/bmw-seria-3-prywatnie-bmw-320d-163km-xenon-podgrzewane-fotele-stan-bdb-ID6BMwZ8.html
Hyundai I30 I,14800,1600,2007,201000,Diesel,9250,otomoto.pl/oferta/hyundai-i30-1-6-crdi-sprowadzony-wersja-sport-polskory-stan-bdb-ID6BOqpQ.html
BMW Seria 3 E46,17500,1895,2000,167000,Benzyna+LPG,9235,otomoto.pl/oferta/bmw-seria-3-bmw-e46-coupe-super-stan-ID6BPk4n.html
Toyota Corolla Seria,12900,1398,2004,114008,Benzyna,9227,otomoto.pl/oferta/toyota-corolla-corolla-e12-1-4-vvt-i-2004-114-000-km-ID6BOHDp.html
Audi A6 C6,24900,2700,2007,248000,Diesel,9222,otomoto.pl/oferta/audi-a6-audi-a6-2-7tdi-180ps-s-line-bi-xenon-navi-pdc-mmi-led-bosse-full-opcja-ID6BPidj.html
Jeep Grand Cherokee II,24900,2700,2004,245000,Diesel,9222,otomoto.pl/oferta/jeep-grand-cherokee-ID6BPiOm.html
Alfa Romeo 159,29500,3200,2007,170000,Benzyna,9219,otomoto.pl/oferta/alfa-romeo-159-ID6BPcXI.html
Opel Astra H,12900,1400,2004,191000,Benzyna+LPG,9214,otomoto.pl/oferta/opel-astra-1-4-gaz-bezwypadkowy-po-oplatach-z-niemiec-ID6BODrh.html
Toyota Avensis II,18400,2000,2008,226084,Diesel,9200,otomoto.pl/oferta/toyota-avensis-polski-salon-serwis-aso-bezwypadkowy-opony-lato-zima-zadbany-ID6BHvwe.html
Opel Meriva I,14700,1600,2008,125000,Benzyna,9188,otomoto.pl/oferta/opel-meriva-a-1-6-16v-2008-rok-klima-elektryka-z-niemiec-bardzo-ladna-serwisowana-ID6BOECj.html
Land Rover Discovery II,22900,2495,2001,233000,Diesel,9178,otomoto.pl/oferta/land-rover-discovery-prywatnie-bardzo-dobry-stan-techniczny-nie-jezdzil-w-terenie-ID6BJO9n.html
BMW Seria 5 E60,22900,2497,2005,261000,Diesel,9171,otomoto.pl/oferta/bmw-seria-5-bezwypadkowy-oryginalny-lakier-pelna-opcja-zadbany-ID6BsZq3.html
Audi A4 B6,16300,1781,2003,229500,Benzyna,9152,otomoto.pl/oferta/audi-a4-1-8t-szwajcar-oplacony-xenon-bose-tempomat-sportsize-ID6BOFSh.html
Toyota Avensis II,18300,2000,2008,219000,Diesel,9150,otomoto.pl/oferta/toyota-avensis-toyota-avensis-2008-r-navi-2-0-diesel-ID6Bv9lB.html
Audi A4 B7,18300,2000,2006,211000,Diesel,9150,otomoto.pl/oferta/audi-a4-zadbane-audi-a4-2-0tdi-ID6BPk4M.html
Lincoln MKX,32000,3500,2007,149000,Benzyna,9143,otomoto.pl/oferta/lincoln-mkx-luksusowa-wersja-forda-edge-ID6BKDvM.html
Peugeot 307 II,14500,1587,2007,113225,Benzyna,9137,otomoto.pl/oferta/peugeot-307-1-6-16v-salon-polska-serwis-aso-klimatronic-bezkolizyjny-ID6BOx8v.html
Ford S-Max I,15999,1753,2007,235737,Diesel,9127,otomoto.pl/oferta/ford-s-max-1-8-tdci-skora-manual-navi-blaupunkt-klimatronic-alu-ID6BJIrF.html
Peugeot 407,16400,1800,2009,140000,Benzyna,9111,otomoto.pl/oferta/peugeot-407-oryginalny-przebieg-140-tys-km-lift-1-8-benzyna-kombi-z-niemiec-ID6BPcRT.html
Fiat Ducato III,19999,2198,2008,200000,Diesel,9099,otomoto.pl/oferta/fiat-ducato-zadbany-bus-zarejestrowany-i-gotowy-do-jazdy-po-serwisie-ID6BJWH6.html
Peugeot 407,15899,1749,2006,125000,Benzyna,9090,otomoto.pl/oferta/peugeot-407-1-8-benzyna-rodzinne-kombi-w-bardzo-dobrym-stanie-panorama-ID6BCDaX.html
Ford Focus Mk2,14500,1596,2005,93896,Benzyna,9085,otomoto.pl/oferta/ford-focus-1-6-ben-titanium-tylko-93tys-km-bardzo-zadbane-auto-pelna-dokumen-ID6BPgke.html
Ford KA II,10900,1200,2011,110500,Benzyna,9083,otomoto.pl/oferta/ford-ka-ID6BNdGR.html
Lancia Ypsilon,11800,1300,2008,140000,Diesel,9077,otomoto.pl/oferta/lancia-ypsilon-ID6BPc1S.html
Audi A6 C6,24500,2700,2005,330000,Diesel,9074,otomoto.pl/oferta/audi-a6-audi-a6-c6-ID6BKAbw.html
Volkswagen Polo IV,12600,1390,2007,139000,Benzyna,9065,otomoto.pl/oferta/volkswagen-polo-klima-1-4-16v-benzyna-ID6BOESD.html
Fiat Sedici,17200,1900,2008,76000,Diesel,9053,otomoto.pl/oferta/fiat-sedici-fiat-sedici-1-9-jtd-120km-6-skrzynia-oryginalny-przebieg-klima-ID6BP83X.html
Hyundai I30 I,14300,1582,2009,195000,Diesel,9039,otomoto.pl/oferta/hyundai-i30-auro-rodzinne-na-kazda-kieszen-ID6BPbVY.html
Nissan Patrol GR,25500,2824,1992,206100,Diesel,9030,otomoto.pl/oferta/nissan-patrol-ID6BKXzJ.html
Audi A6 C6,26900,2980,2006,270000,Diesel,9027,otomoto.pl/oferta/audi-a6-zadbana-a6-ID6BPjS4.html
Ford Mondeo Mk4,17999,1997,2009,223133,Diesel,9013,otomoto.pl/oferta/ford-mondeo-2-0-140kmautomatpdcgrzane-foteleelektrykamodul-komfortoplacony-ID6B8pe1.html
Peugeot 207,14400,1598,2008,187000,Benzyna,9011,otomoto.pl/oferta/peugeot-207-1-6-benzyna-120-km-po-oplatach-bezwypadkowy-ID6BPiIH.html
Ford Focus Mk2,18000,1999,2008,200000,Benzyna+LPG,9005,otomoto.pl/oferta/ford-focus-ID6BOwb5.html
Alfa Romeo 159,17200,1910,2005,174402,Diesel,9005,otomoto.pl/oferta/alfa-romeo-159-150-km-xenon-nawigacja-klima-automatyczna-historia-serwisowa-ID6zHSn9.html
Fiat Panda II,9900,1100,2009,98113,Benzyna,9000,otomoto.pl/oferta/fiat-panda-1wlascielka-prosto-z-niemiec-oplacona-ID6BPjwW.html
Ford Focus Mk2,17999,2000,2009,165000,Benzyna+LPG,9000,otomoto.pl/oferta/ford-focus-2-0i-145ps-lpg-klima-perfekcyjny-zadbany-ID6BPjNe.html
BMW Seria 3 E90,17950,1995,2006,261750,Diesel,8997,otomoto.pl/oferta/bmw-seria-3-320d-163km-cynamonowa-skora-pakiet-sport-pdc-nowe-turbo-ID6BPjkT.html
BMW Seria 5 E60,26900,3000,2004,221600,Diesel,8967,otomoto.pl/oferta/bmw-seria-5-530d-218-km-xenon-skory-navi-rolety-szyber-pdc-doinwestowana-z-niemiec-ID6BPceM.html
Mercedes-Benz CLK W209,24200,2700,2005,279000,Diesel,8963,otomoto.pl/oferta/mercedes-benz-clk-ID6BPj3b.html
Ford Mondeo Mk4,17900,1998,2008,180000,Diesel,8959,otomoto.pl/oferta/ford-mondeo-tytanium-convers-ID6BOFND.html
BMW Seria 3 E46,17900,2000,2004,104000,Diesel,8950,otomoto.pl/oferta/bmw-seria-3-320d-180km-eu4-6gang-oryginalny-m-pakiet-przebieg-104tys-km-wzor-ID6BLydN.html
Alfa Romeo 159,17900,2000,2010,298564,Diesel,8950,otomoto.pl/oferta/alfa-romeo-159-2-0jtdm-170km-skora-serwis-2010r-oplacona-ID6BPjLX.html
Mazda 3 I,17900,2000,2007,177000,Benzyna+LPG,8950,otomoto.pl/oferta/mazda-3-po-serwisie-doinwestowana-lpg-do-2028-zadbana-opony-l-z-ID6BPioQ.html
Volkswagen Eos,17900,2000,2008,189000,Diesel,8950,otomoto.pl/oferta/volkswagen-eos-2-0-140km-8v-bmm-zarejestrowany-alu-klimatronik-skora-chromy-f-vat-ID6BNZGJ.html
BMW Seria 5 E60,19400,2171,2003,279000,Benzyna,8936,otomoto.pl/oferta/bmw-seria-5-e60-520i-m54-170hp-xenon-skora-pdc-pakiet-led-ID6BOK5i.html
Škoda Fabia II,12500,1400,2009,156000,Diesel,8929,otomoto.pl/oferta/skoda-fabia-1-4-tdi-1-wlasciciel-salon-polska-a-s-o-klimatyzacja-ID6BOG44.html
Peugeot 206 plus,12500,1400,2010,167000,Benzyna,8929,otomoto.pl/oferta/peugeot-206-plus-2010r-bardzo-ladny-wersja-sport-racing-oplacony-ID6BOQnQ.html
Peugeot 407,15599,1749,2006,148000,Benzyna,8919,otomoto.pl/oferta/peugeot-407-premium-100-bezwypadkowy-ID6BNGV7.html
Audi A4 B6,16900,1896,2002,142000,Diesel,8914,otomoto.pl/oferta/audi-a4-b6-1-9-tdi-130-km-142-tys-przebiegu-ID6BMp9U.html
Volkswagen Sharan I,16900,1896,2004,181000,Diesel,8914,otomoto.pl/oferta/volkswagen-sharan-przebieg-180tys-km-kplt-dokum-7-osob-6-biegow-b-zadbany-super-kolor-ID6BNJHY.html
Ford C-MAX I,17800,2000,2009,173000,Diesel,8900,otomoto.pl/oferta/ford-c-max-ID6BPcBK.html
Kia Carens III,17800,2000,2008,150000,Benzyna+LPG,8900,otomoto.pl/oferta/kia-carens-2-0-benzyna-instalacja-gazowa-z-niemiec-oplacony-klima-150-tys-km-ID6BPbZR.html
Seat Alhambra I,16900,1900,2007,230000,Diesel,8895,otomoto.pl/oferta/seat-alhambra-bardzo-ladny-seat-1-9-tdi-siedem-foteli-ID6BKMPR.html
Audi A4 B7,16900,1900,2005,244668,Diesel,8895,otomoto.pl/oferta/audi-a4-1-9-tdi-130km-ID6BNQPW.html
Volkswagen Passat B6,16900,1900,2006,250541,Diesel,8895,otomoto.pl/oferta/volkswagen-passat-idealny-vw-passat-z-niemiec-oryginal-zobacz-warto-ID6Bwiqu.html
Seat Leon II,16900,1900,2006,222000,Diesel,8895,otomoto.pl/oferta/seat-leon-1-9-tdi-105km-oryginal-lakier-nawigacja-ID6BOESY.html
Ford Focus Mk2,15900,1789,2008,184000,Diesel,8888,otomoto.pl/oferta/ford-focus-1-8diesel-115hp-salon-polska-kredyt-bez-bik-i-krd-ID6BMCAW.html
Volkswagen Phaeton,26500,2989,2010,140000,Diesel,8866,otomoto.pl/oferta/volkswagen-phaeton-3-0tdi-240km-4-motion-skora-klima-webasto-ID6BKGG3.html
Toyota Corolla Verso,15900,1794,2004,186000,Benzyna,8863,otomoto.pl/oferta/toyota-corolla-verso-1-8-vvt-i-klimatyzacja-historia-serwisowa-ID6BNz9K.html
Citroën C3 I,12400,1400,2008,159000,Benzyna,8857,otomoto.pl/oferta/citroen-c3-1-4-benz-88ps-wersja-exclusive-ID6BPbQX.html
Mercedes-Benz SL R107,44000,4973,1982,86000,Benzyna,8848,otomoto.pl/oferta/mercedes-benz-sl-500sl-r107-nowy-lakier-nowy-dach-zarejestrowany-na-zabytek-ID6BPbWQ.html
Fiat Bravo II,16890,1910,2008,147620,Diesel,8843,otomoto.pl/oferta/fiat-bravo-fiat-bravo-ii-2-17asoniemcybezwypadekprzebieg-ID6BPd0M.html
Audi A3 8P,16750,1896,2008,189432,Diesel,8834,otomoto.pl/oferta/audi-a3-1-9tdi-bkc-navi-gps-klimatronic-tempomat-alusy-bez-wypadku-ID6BPjY8.html
Volvo V50,15900,1800,2006,255000,Benzyna,8833,otomoto.pl/oferta/volvo-v50-1-8i-125km-klimatronic-tempomat-skora-parktronic-serwis-oplacony-ID6BOG2X.html
Audi A4 B6,15900,1800,2002,239000,Benzyna,8833,otomoto.pl/oferta/audi-a4-1-8t-benzyna-163ps-alu-klimatyzacja-serwis-full-ID6BPd0z.html
Volkswagen Golf Plus,16700,1896,2008,165973,Diesel,8808,otomoto.pl/oferta/volkswagen-golf-plus-v-1-9-tdi-105-km-trendline-salon-polska-ID6BNwY4.html
Toyota Avensis II,15800,1800,2005,228156,Benzyna,8778,otomoto.pl/oferta/toyota-avensis-1-8vvti-benzyna-z-niemiec-jeden-wlasciciel-ID6BPd6Z.html
Subaru Impreza GD,17500,1994,2007,179895,Benzyna+LPG,8776,otomoto.pl/oferta/subaru-impreza-2-0-r-serwis-aso-gaz-4x4-klimatronic-parktronic-ID6BNcL0.html
BMW Seria 3 E90,17500,1995,2006,226111,Diesel,8772,otomoto.pl/oferta/bmw-seria-3-318d-122km-tempomat-podgrzewane-fotele-bezwypadkowy-zadbany-ID6BHL1K.html
Audi A4 B7,17400,1984,2005,195000,Benzyna,8770,otomoto.pl/oferta/audi-a4-ID6BOoV1.html
Suzuki Swift IV,11400,1300,2008,210200,Diesel,8769,otomoto.pl/oferta/suzuki-swift-1-3-ddis-75km-klima-servis-zdbany-oplacony-ID6BPjQj.html
Peugeot 308 T7,17500,1997,2008,160000,Diesel,8763,otomoto.pl/oferta/peugeot-308-2-0-hdi-136km-premium-pack-full-ID6BOl7R.html
Audi A4 B6,15600,1781,2003,216406,Benzyna,8759,otomoto.pl/oferta/audi-a4-climatronicoplaconade1-8-turboserwis-do-konca163-km2xkola-ID6BPcNy.html
BMW Seria 7 E38,35000,4000,1995,270000,Benzyna,8750,otomoto.pl/oferta/bmw-seria-7-740i-v8-e38-4-0-286-km-kultowa-limuzyna-ID6BOpoW.html
Mazda MX-5,14000,1600,1996,190000,Benzyna+LPG,8750,otomoto.pl/oferta/mazda-mx-5-ID6BOFIl.html
Audi A8 D3,34999,4000,2003,400000,Diesel,8750,otomoto.pl/oferta/audi-a8-audi-a8-d3-kamera-cofania-acc-full-perelka-ID6Anx1b.html
Mazda 3 I,14000,1600,2007,167000,Diesel,8750,otomoto.pl/oferta/mazda-3-mazda-3-bk-1-6d-ID6BMvhC.html
Toyota Auris I,17500,2000,2007,172300,Diesel,8750,otomoto.pl/oferta/toyota-auris-bezwypadkowy-zadbany-ID6BOFuJ.html
Volvo S60 I,21000,2400,2008,282000,Diesel,8750,otomoto.pl/oferta/volvo-s60-bogata-wersja-zadbany-d5-ID6BPcdV.html
Fiat Bravo II,13999,1600,2009,202000,Diesel,8749,otomoto.pl/oferta/fiat-bravo-1-6-jtdm-jak-nowy-sport-abarth-klima-alkantara-alu-servis-oplacony-ID6BPjSW.html
Ford Fiesta Mk7,13999,1600,2009,144000,Diesel,8749,otomoto.pl/oferta/ford-fiesta-1-6-tdci-titanium-klimatronik-z-niemiec-ID6BPjFg.html
Renault Megane II,13990,1600,2008,189000,Benzyna,8744,otomoto.pl/oferta/renault-megane-1-6-16v-benzyna-2008r-super-stan-oplacony-z-niemiec-ID6BxiwO.html
Citroën C5 III,18999,2179,2008,315000,Diesel,8719,otomoto.pl/oferta/citroen-c5-ID6BPbzY.html
Volvo XC 90 I,20900,2400,2004,284200,Diesel,8708,otomoto.pl/oferta/volvo-xc-90-2-4-d5-fuul-opcja-stan-bdb-7-osobowy-zamiana-ID6BJHNe.html
Škoda Octavia II,16500,1896,2008,229000,Diesel,8703,otomoto.pl/oferta/skoda-octavia-ii-1-9-tdi-salon-polska-bez-dpf-2008r-ii-wlasciciel-bezwypadkowa-ID6BP86E.html
Seat Alhambra I,16500,1896,2007,286221,Diesel,8703,otomoto.pl/oferta/seat-alhambra-1-9-tdi-klima-alu-podg-szyba-oplacony-ID6BwQIr.html
Seat Ibiza IV,16500,1896,2009,120223,Diesel,8703,otomoto.pl/oferta/seat-ibiza-doinwestowana-nowy-rozrzadolejfiltryhamulce-dwa-komplety-kol-ID6BPk27.html
Nissan X-Trail I,19000,2184,2006,113094,Diesel,8700,otomoto.pl/oferta/nissan-x-trail-2-2-dci-4x4-klimatronic-tempomat-alu-ID6BOvIi.html
Opel Astra H,13900,1598,2008,353000,Benzyna+LPG,8698,otomoto.pl/oferta/opel-astra-ID6BPhpa.html
Renault Grand Scenic II,13900,1600,2006,168000,Benzyna,8688,otomoto.pl/oferta/renault-grand-scenic-full-full-opcja-z-niemiec-ID6BJVpl.html
Opel Astra H,13900,1600,2005,150000,Benzyna,8688,otomoto.pl/oferta/opel-astra-1-6-105-km-alufelgi-16-xenon-1-wlasc-przebieg-150tys-piekny-ID6BOptT.html
Toyota Avensis II,15500,1794,2003,205000,Benzyna,8640,otomoto.pl/oferta/toyota-avensis-fajna-toyotka-ogloszenie-prywatne-ID6BPc82.html
Volkswagen Passat B6,17000,1968,2007,270000,Diesel,8638,otomoto.pl/oferta/volkswagen-passat-highline-170km-letnie-opony-blok-skrz-biegow-bagaznik-na-dach-ID6Bz0Fu.html
Audi A4 B7,16999,1968,2006,181000,Diesel,8638,otomoto.pl/oferta/audi-a4-ID6BKDwi.html
Audi A6 C6,25900,3000,2005,256000,Diesel,8633,otomoto.pl/oferta/audi-a6-3-0tdi-navi-bixenon-climatr-mega-stan-serwis-do-konca-1reka-oplacony-ID6BOnbQ.html
BMW Seria 7 E65/66,25900,3000,2003,321600,Diesel,8633,otomoto.pl/oferta/bmw-seria-7-bmw-730d-ID6BOFuO.html
BMW X5 E53,25900,3000,2004,280000,Diesel,8633,otomoto.pl/oferta/bmw-x5-bmw-x5-e-53-3-0d-prywatne-doinwestowane-ID6BKNn6.html
Seat Ibiza III,11999,1390,2006,155000,Benzyna,8632,otomoto.pl/oferta/seat-ibiza-1-4-8v-75km-155-000km-lift-klimatyzacja-pelna-elektryka-ID6BOnyd.html
Citroën C4 I,13800,1599,2008,186523,Benzyna,8630,otomoto.pl/oferta/citroen-c4-auto-z-dynamicznym-silnikiem-benzynowym-ID6BKmXG.html
Opel Astra H,14500,1686,2008,122000,Diesel,8600,otomoto.pl/oferta/opel-astra-ID6BDluG.html
Honda Accord VII,18900,2200,2006,187148,Diesel,8591,otomoto.pl/oferta/honda-accord-piekna-honda-accord-w-oryginalnym-lakierze-w-perfekcyjnym-stanie-ID6BIhAP.html
Ford Focus Mk2,13700,1596,2007,191392,Benzyna,8584,otomoto.pl/oferta/ford-focus-ford-focus-mk2-2007r-polski-salon-ID6BPk28.html
Honda Accord VII,18900,2204,2005,276770,Diesel,8575,otomoto.pl/oferta/honda-accord-ID6BlqQG.html
Audi A4 B7,16800,1968,2005,249889,Diesel,8537,otomoto.pl/oferta/audi-a4-2-0tdi-140km-navi-pl-skora-zarejestrowany-po-rozrzadzie-zamiana-ID6BOkzs.html
Audi A3 8P,16800,1968,2004,290000,Diesel,8537,otomoto.pl/oferta/audi-a3-audi-a3-sportback-2-0-tdi-ID6BPd6u.html
Volkswagen Passat B8,16790,1968,2015,86740,Diesel,8532,otomoto.pl/oferta/volkswagen-passat-ID6BPg8E.html
Honda Civic VII,11900,1396,2004,158900,Benzyna,8524,otomoto.pl/oferta/honda-civic-1-4-sport-zarej-stan-bdb-ID6BOnWS.html
Opel Meriva I,13600,1600,2006,129000,Benzyna,8500,otomoto.pl/oferta/opel-meriva-wersja-cosmo-niski-przebieg-bezwypadkowe-ID6BP940.html
Seat Ibiza III,11900,1400,2006,157000,Benzyna,8500,otomoto.pl/oferta/seat-ibiza-po-wymianie-oleju-filtrow-zadbany-czarna-perla-ID6BH5TV.html
Seat Ibiza III,11900,1400,2008,97225,Benzyna,8500,otomoto.pl/oferta/seat-ibiza-ID6BNKSQ.html
Seat Ibiza III,11900,1400,2006,169240,Benzyna,8500,otomoto.pl/oferta/seat-ibiza-1-4-benzyna-lift-super-stan-klimatronik-ID6BPcua.html
Hyundai Grand Santa Fe,18690,2199,2015,137206,Diesel,8499,otomoto.pl/oferta/hyundai-grand-santa-fe-ID6BPicN.html
Kia Sportage II,16900,1991,2005,148100,Diesel,8488,otomoto.pl/oferta/kia-sportage-2-0-crdi-active-serwisowana-przebieg-4x4-super-stan-ID6BH0ib.html
Škoda Superb I,16700,1968,2007,291000,Diesel,8486,otomoto.pl/oferta/skoda-superb-dvd-zdjecia-bez-retuszu-nowe-opony-doinwestowana-zamiana-raty-ID6BFMwo.html
Toyota RAV4 II,16900,1995,2004,254000,Diesel,8471,otomoto.pl/oferta/toyota-rav4-toyota-rav4-2-0d4d-116ps-czarnuch-4x4-lift-de-ID6Bup3Y.html
Ford Focus C-Max,13200,1560,2006,161027,Diesel,8462,otomoto.pl/oferta/ford-focus-c-max-zadbany-niski-przebieg-ID6BPbQV.html
Toyota Avensis II,16900,1998,2007,193000,Diesel,8458,otomoto.pl/oferta/toyota-avensis-sprowadzony-full-opcja-ID6BOFwE.html
